#{"t_start": 1724446211.941949, "env_id": "CustomHopper-source-v0"}
r,l,t
102.967659,56,24.294909
140.379209,71,24.314358
286.454201,111,24.354074
280.262595,109,24.37829
293.669567,114,24.403467
291.962847,113,24.428366
292.093787,113,24.453371
209.19311,93,24.480084
206.317726,96,24.507221
218.041255,98,24.533858
78.266669,43,24.545367
222.139819,105,24.574026
219.639289,93,24.599043
87.846177,46,24.611763
249.091463,104,24.639993
294.305834,114,24.671354
286.413766,111,24.695643
291.83621,113,24.720311
283.97293,110,24.744549
284.126293,110,24.768567
226.108336,99,24.796272
264.951867,112,24.82536
269.74204,123,24.854367
211.182578,92,24.876829
300.517567,126,24.906924
204.311289,91,24.929489
280.892839,109,24.965003
289.672613,112,24.987359
294.508513,114,25.009974
292.013293,113,25.032429
293.711815,114,25.054908
285.01592,113,25.084232
254.583643,106,25.110715
239.555683,100,25.135492
161.702219,74,25.577337
283.804364,110,25.605573
242.44153,108,25.633499
152.42972,78,25.653253
297.432124,113,25.679341
290.818584,111,25.702131
297.449502,113,25.724964
289.752435,111,25.747616
293.273729,112,25.770515
318.971482,128,25.804904
229.37909,98,25.829684
221.987699,94,25.852885
346.267613,127,25.883932
90.637601,50,25.896564
236.541425,110,25.923519
297.262001,113,25.969629
293.78214,112,25.992163
286.804878,110,26.014535
303.596856,115,26.037743
286.130991,110,26.060951
211.363815,99,26.087562
79.257209,44,26.098698
77.340905,41,26.109126
239.429302,96,26.133752
223.007676,104,26.159854
200.323805,90,26.182297
227.076175,96,26.206289
243.981006,123,26.237195
292.913383,112,26.26182
293.713108,112,26.284648
289.285408,111,26.307289
294.089305,112,26.329991
293.361483,112,26.352469
192.913309,84,26.374308
199.610323,89,26.396298
302.154244,116,26.425952
198.995702,97,26.834086
310.075252,141,26.870519
199.640436,99,26.895745
317.970021,120,26.939173
314.521856,118,26.963302
318.835044,121,26.98776
316.342222,119,27.011936
314.620393,118,27.03581
212.88908,98,27.065883
260.325289,118,27.096939
201.433821,91,27.120117
276.826821,113,27.147888
203.749014,104,27.174453
337.861854,144,27.210459
318.069767,120,27.243036
316.140326,119,27.267304
316.696454,120,27.291857
314.038614,118,27.3158
316.713451,119,27.339878
212.922824,94,27.364172
246.280124,109,27.391423
